CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
NZL_NP,2011,8,m,7.01754622756107,101.982453772439,52.9367485624673,79.3862298582109,64.6770215793218,306,0.000781789855316293,0.00376114441070651,0.0174683697885804,0.0495966702419578,0.14328293552873,0.00743197175129671,1,0,0
NZL_NP,2011,8,f,9.91002123962155,146.089978760378,39.6283308021538,66.5354432416224,108.836225956224,371,0.00116134013219479,0.00513330899686349,0.012281688279653,0.034126874435198,0.124367384360531,0.00861911298393222,1,0,0
NZL_NP,2011,8,b,16.9275674671826,248.072432532817,92.5650793646211,145.921673099833,173.513247535546,677,0.000966763658931794,0.00446382485286277,0.0147937169645645,0.0411013880528974,0.130804083435312,0.00803872517880562,1,0,0
NZL_NP,2011,9,m,3.99163179916318,58.0083682008368,43.5257710402509,71.2150399628319,62.2591889969172,239,0.000444687807611102,0.00213936654553948,0.0143628818261661,0.0444917066802752,0.137926564107096,0.0058047099626141,1,0,0
NZL_NP,2011,9,f,3.04923730449894,44.9507626955011,40.2111003727737,69.5488487760213,116.240050851205,274,0.000357335425290704,0.00157947969134261,0.0124623013425891,0.0356724884310544,0.132827750643561,0.00636559826845668,1,0,0
NZL_NP,2011,9,b,7.04086910366212,102.959130896338,83.7368714130246,140.763888738853,178.499239848122,513,0.000402116629569643,0.00185265054497108,0.0133827960142806,0.0396486079962381,0.134562805975091,0.00609138259487043,1,0,0
NZL_NP,2011,10,m,4.50668106357133,65.4933189364287,44.1139571353894,76.3733561204797,69.5126867441309,260,0.000502066879560922,0.00241541384173813,0.014556974823817,0.0477143727009636,0.153995678372,0.00631474723966387,1,0,0
NZL_NP,2011,10,f,3.55744352191543,52.4425564780846,37.8800220902941,63.9856644009728,105.134313508733,263,0.000416891329505821,0.00184272630656638,0.0117398490908448,0.0328190604627806,0.120137201219017,0.00611004505329966,1,0,0
NZL_NP,2011,10,b,8.06412458548676,117.935875414513,81.9939792256835,140.359020521452,174.647000252864,523,0.000460556580587333,0.00212214265948228,0.0131042476254469,0.0395345697909449,0.131658770251088,0.00621012299632989,1,0,0
NZL_NP,2011,11,m,5.02173032797948,72.9782696720205,45.2903293256665,81.1524024741912,75.5572682001423,280,0.000559445951510742,0.00269146113793677,0.0149451608191188,0.0507000893233477,0.167386606926087,0.00680049702733033,1,0,0
NZL_NP,2011,11,f,2.41397953272833,35.5860204672717,34.9661742371945,70.4668901006343,129.566935662171,273,0.000282890545021807,0.0012504214223129,0.0108367837761644,0.0361433634938028,0.148056409953014,0.00634236615798786,1,0,0
NZL_NP,2011,11,b,7.43570986070781,108.564290139292,80.256503562861,151.619292574826,205.124203862313,553,0.000424666691515456,0.00195350999508205,0.0128265649035711,0.042706222098757,0.154634207230266,0.00656634420070828,1,0,0
NZL_NP,2011,12,m,3.92725064111216,57.0727493588878,51.7603763721903,72.2339323781061,55.0056912497036,240,0.000437515423617375,0.00210486063351465,0.0170801837932786,0.0451282612971482,0.121857449842191,0.00582899745199742,1,0,0
NZL_NP,2011,12,f,2.98571152732188,44.0142884726781,40.7938699433936,72.3026367999183,122.903493256688,283,0.000349890937263814,0.00154657386443964,0.0126429144055252,0.0370849413063047,0.140442080298287,0.00657468726267606,1,0,0
NZL_NP,2011,12,b,6.91296216843404,101.087037831566,92.5542463155839,144.536569178024,177.909184506392,523,0.000394811635692432,0.00181896403065717,0.0147919856306487,0.0407112493396104,0.13411798894096,0.00621012299632989,1,0,0
NZL_NP,2011,13,m,4.12039411526522,59.8796058847348,54.1131207527444,88.9117784647088,77.9751007825468,285,0.000459032575598557,0.00220837836958914,0.0178565557838822,0.055547771509193,0.172742978347722,0.00692193447424694,1,0,0
NZL_NP,2011,13,f,2.73160841861363,40.2683915813864,39.6283308021538,72.2470284726638,125.124640725182,280,0.000320112985156255,0.00141495055682776,0.012281688279653,0.0370564190885316,0.142980190183196,0.0065049909312696,1,0,0
NZL_NP,2011,13,b,6.85200253387885,100.147997466121,93.7414515548982,161.158806937373,203.099741507729,565,0.000391330121915335,0.00180206690235349,0.0149817243356746,0.0453931929463499,0.153108053195909,0.00670883268245964,1,0,0
NZL_NP,2011,14,m,4.57106222162235,66.4289377783776,49.4076319916362,84.4306416626204,76.1617263457434,281,0.000509239263554649,0.00244991975376296,0.016303811802675,0.0527481743412807,0.168725699781496,0.00682478451671365,1,0,0
NZL_NP,2011,14,f,2.73160841861363,40.2683915813864,43.1249482258733,76.0484986014537,128.826553172673,291,0.000320112985156255,0.00141495055682776,0.0133653666572695,0.039006241430336,0.147210373324711,0.00676054414642662,1,0,0
NZL_NP,2011,14,b,7.30267064023598,106.697329359764,92.5325802175095,160.479140264074,204.988279518416,572,0.000417068583647085,0.00191991583130541,0.0147885229628172,0.0452017529560289,0.154531739784855,0.00679195096348126,1,0,0
NZL_NP,2011,15,m,4.57106222162235,66.4289377783776,48.2312598013591,81.2337627265043,72.5349774721366,273,0.000509239263554649,0.00244991975376296,0.0159156258073732,0.0507509192671803,0.160691142649043,0.00663048460164707,1,0,0
NZL_NP,2011,15,f,2.47750530990539,36.5224946900946,30.8867872428552,62.0943093744342,114.018903382711,246,0.000290335033048697,0.00128332724921587,0.00957249233561192,0.0318489604325056,0.130289640758652,0.00571509917532972,1,0,0
NZL_NP,2011,15,b,7.04856753152774,102.951432468472,79.1180470442143,143.328072100938,186.553880854848,519,0.000402556300556382,0.00185251201916519,0.0126446172011662,0.0403708550289441,0.140634849172077,0.00616262683574611,1,0,0
NZL_NP,2011,16,m,4.37791874746929,63.6220812525307,55.87767903816,87.7739690529,74.34835190894,286,0.000487722111573467,0.00234640201768847,0.0184388347768348,0.0548369233142798,0.164708421215269,0.00694622196363026,1,0,0
NZL_NP,2011,16,f,2.41397953272833,35.5860204672717,38.462791660914,74.0087427189224,132.528465620164,283,0.000282890545021807,0.0012504214223129,0.0119204621537809,0.0379600247150011,0.151440556466225,0.00657468726267606,1,0,0
NZL_NP,2011,16,b,6.79189828019762,99.2081017198024,94.340470699074,161.782711771822,206.876817529104,569,0.000387897460470099,0.0017851543822936,0.0150774593551454,0.0455689266407632,0.1559554263738,0.00675632884304342,1,0,0
NZL_NP,2011,17,m,4.24915643136726,61.7508435686327,49.9958180867747,77.3271603339035,64.6770215793218,258,0.000473377343586012,0.00227739019363881,0.0164979048003259,0.0483102633627706,0.14328293552873,0.00626617226089723,1,0,0
NZL_NP,2011,17,f,3.74802085344661,55.2519791465534,44.2904873671131,76.1041069287083,126.605405704179,306,0.00043922479358649,0.00194144378727529,0.0137265927831416,0.0390347636481091,0.144672263439802,0.00710902580345892,1,0,0
NZL_NP,2011,17,b,7.99717728481387,117.002822715186,94.2863054538878,153.431267262612,191.282427283501,564,0.000456733100487218,0.00210535327347206,0.0150688026855666,0.0432165964194638,0.144199494467847,0.00669695864231369,1,0,0
NZL_NP,2011,18,m,4.76420569577541,69.2357943042246,55.2894929430214,93.6908248184204,84.0196822385582,307,0.000530756415535832,0.00255343748983745,0.018244741779184,0.058533488131577,0.186133906901809,0.00745625924068004,1,0,0
NZL_NP,2011,18,f,2.85865997296775,42.1413400270322,44.873256937733,77.0405723790921,128.086170683175,295,0.000335001961210035,0.0014807622106337,0.0139072058460777,0.0395150886791169,0.146364336696408,0.0068534725883019,1,0,0
NZL_NP,2011,18,b,7.62286566874316,111.377134331257,100.162749880754,170.731397197512,212.105852921733,602,0.000435355494506043,0.00200412442121206,0.0160079738741594,0.0480894801982389,0.159897368510775,0.00714817216785965,1,0,0
NZL_NP,2011,19,m,4.76420569577541,69.2357943042246,44.702143230528,77.18071187974,70.117144889732,266,0.000530756415535832,0.00255343748983745,0.0147510678214679,0.048218769463872,0.155334771227409,0.00646047217596381,1,0,0
NZL_NP,2011,19,f,2.73160841861363,40.2683915813864,41.9594090846334,78.0698303582142,136.970760557152,300,0.000320112985156255,0.00141495055682776,0.0130041405313973,0.0400430081774115,0.156516776236043,0.006969633140646,1,0,0
NZL_NP,2011,19,b,7.49581411438904,109.504185885611,86.6615523151614,155.250542237954,207.087905446884,566,0.000428099352960692,0.00197042251514195,0.0138502174411822,0.0437290269936755,0.156114556365323,0.00672070672260558,1,0,0
NZL_NP,2011,20,m,4.50668106357133,65.4933189364287,48.8194458964976,79.6678673593715,69.5126867441309,268,0.000502066879560922,0.00241541384173813,0.0161097188050241,0.0497726237076631,0.153995678372,0.00650904715473046,1,0,0
NZL_NP,2011,20,f,3.43039196756131,50.5696080324387,40.7938699433936,71.2641667579108,119.941963298696,286,0.000402002353452042,0.00177691465276044,0.0126429144055252,0.0365522968238804,0.137057933785075,0.00664438359408252,1,0,0
NZL_NP,2011,20,b,7.93707303113264,116.062926968867,89.6133158398912,150.932034117282,189.454650042827,554,0.000453300439041982,0.00208844075341217,0.0143219672028733,0.0425126437497972,0.142821612778201,0.00657821824085423,1,0,0
NZL_NP,2011,21,m,4.31353758941828,62.6864624105817,62.3477260846837,90.7217545887808,71.9305193265355,292,0.00048054972757974,0.00231189610566364,0.0205738577509947,0.0566785569002079,0.159352049793635,0.0070919468999302,1,0,0
NZL_NP,2011,21,f,3.112763081676,45.887236918324,32.6350959547149,69.5768209146196,131.788083130665,283,0.000364779913317593,0.00161238551824558,0.0101143315244201,0.0356868356964384,0.150594519837922,0.00657468726267606,1,0,0
NZL_NP,2011,21,b,7.42630067109428,108.573699328906,94.9828220393986,160.2985755034,203.718602457201,575,0.000424129315864997,0.00195367930440036,0.0151801197102794,0.0451508937372475,0.153574585523667,0.0068275730839191,1,0,0
NZL_NP,2011,22,m,3.47658253475503,50.523417465245,55.87767903816,87.7739690529,74.34835190894,272,0.000387308735661283,0.00186331924934084,0.0184388347768348,0.0548369233142798,0.164708421215269,0.00660619711226375,1,0,0
NZL_NP,2011,22,f,2.66808264143657,39.3319173585634,39.6283308021538,69.9104708781469,118.461198319699,270,0.000312668497129366,0.00138204472992479,0.012281688279653,0.0358579690030769,0.13536586052847,0.0062726698265814,1,0,0
NZL_NP,2011,22,b,6.1446651761916,89.8553348238084,95.5060098403138,157.684439931047,192.809550228639,542,0.000350932820097304,0.00161686033652998,0.0152637353923398,0.0444145767920006,0.145350725973043,0.00643572975910287,1,0,0
NZL_NP,2011,23,m,3.92725064111216,57.0727493588878,58.8186095138526,92.6018315579994,78.579558928148,291,0.000437515423617375,0.00210486063351465,0.0194092997650893,0.0578531379029634,0.17408207120313,0.00706765941054688,1,0,0
NZL_NP,2011,23,f,3.112763081676,45.887236918324,43.1249482258733,69.2984433284049,109.576608445722,271,0.000364779913317593,0.00161238551824558,0.0133653666572695,0.035544052294578,0.125213420988834,0.00629590193705022,1,0,0
NZL_NP,2011,23,b,7.04001372278816,102.959986277212,101.943557739726,161.900274886404,188.15616737387,562,0.000402067777237783,0.00185266593672728,0.0162925819316982,0.0456020403454685,0.141842743223386,0.0066732105620218,1,0,0
NZL_NP,2011,24,m,4.76420569577541,69.2357943042246,51.1721902770517,82.5017485420139,71.3260611809343,279,0.000530756415535832,0.00255343748983745,0.0168860907956277,0.0515430953722257,0.158012956938226,0.006776209537947,1,0,0
NZL_NP,2011,24,f,2.92218575014482,43.0778142498552,38.462791660914,76.3453003134393,139.191908025647,300,0.000342446449236924,0.00151366803753667,0.0119204621537809,0.0391584748004557,0.159054886120952,0.006969633140646,1,0,0
NZL_NP,2011,24,b,7.68639144592023,112.31360855408,89.6349819379657,158.847048855453,210.517969206581,579,0.000438983565278719,0.00202097537424711,0.0143254298707049,0.0447420459029331,0.158700332106279,0.00687506924450289,1,0,0
NZL_NP,2011,25,m,4.89296801187745,71.1070319881226,45.2903293256665,80.3613187653935,74.34835190894,276,0.000545101183523287,0.00262244931388711,0.0149451608191188,0.0502058585492059,0.164708421215269,0.00670334706979704,1,0,0
NZL_NP,2011,25,f,2.92218575014482,43.0778142498552,45.4560265083529,79.7943604029891,134.749613088658,306,0.000342446449236924,0.00151366803753667,0.0140878189090138,0.0409275415543672,0.153978666351134,0.00710902580345892,1,0,0
NZL_NP,2011,25,b,7.81515376202227,114.184846237978,90.7463558340194,160.155679168383,209.097964997598,582,0.00044633741148779,0.00205464649680481,0.0145030492383204,0.0451106444885092,0.157629852752867,0.00691069136494072,1,0,0
NZL_NP,2011,26,m,4.76420569577541,69.2357943042246,53.5249346576058,96.0152597934257,89.4598055489685,313,0.000530756415535832,0.00255343748983745,0.0176624627862313,0.059985682487703,0.198185742600487,0.00760198417697997,1,0,0
NZL_NP,2011,26,f,3.43039196756131,50.5696080324387,39.6283308021538,71.4681759411582,122.903493256688,288,0.000402002353452042,0.00177691465276044,0.012281688279653,0.0366569357267134,0.140442080298287,0.00669084781502016,1,0,0
NZL_NP,2011,26,b,8.19459766333672,119.805402336663,93.1532654597596,167.483435734584,212.363298805656,601,0.000468008131460125,0.00215578299852755,0.0148877206501195,0.0471746351198293,0.160091445754784,0.0071362981277137,1,0,0
NZL_NP,2011,27,m,4.50668106357133,65.4933189364287,61.1713538944067,87.9204175070635,68.9082285985298,288,0.000502066879560922,0.00241541384173813,0.0201856717556929,0.0549284172131784,0.152656585516591,0.00699479694239691,1,0,0
NZL_NP,2011,27,f,2.79513419579069,41.2048658042093,45.4560265083529,81.0924479554985,138.451525536149,309,0.000327557473183145,0.00144785638373073,0.0140878189090138,0.0415933471573976,0.158208849492649,0.00717872213486538,1,0,0
NZL_NP,2011,27,b,7.30181525936202,106.698184740638,106.62738040276,169.012865462562,207.359754134679,597,0.000417019731315225,0.00191993122306162,0.0170411487483072,0.047605425717373,0.156319491256146,0.00708880196712992,1,0,0
NZL_NP,2011,28,m,4.37791874746929,63.6220812525307,47.0548876110821,81.2012186255791,73.7438937633389,270,0.000487722111573467,0.00234640201768847,0.0155274398120715,0.0507305872896473,0.163369328359861,0.0065576221334971,1,0,0
NZL_NP,2011,28,f,3.04923730449894,44.9507626955011,40.7938699433936,78.0142220309597,139.191908025647,306,0.000357335425290704,0.00157947969134261,0.0126429144055252,0.0400144859596384,0.159054886120952,0.00710902580345892,1,0,0
NZL_NP,2011,28,b,7.42715605196823,108.572843948032,87.8487575544757,159.215440656539,212.935801788986,576,0.000424178168196856,0.00195366391264415,0.0140399561462081,0.0448458098884349,0.160523030830056,0.00683944712406505,1,0,0
NZL_NP,2011,29,m,4.37791874746929,63.6220812525307,64.1122843700993,99.0769496825448,82.8107659473559,314,0.000487722111573467,0.00234640201768847,0.0211561367439474,0.0618984779949968,0.183455721190991,0.00762627166636329,1,0,0
NZL_NP,2011,29,f,3.62096929909249,53.3790307009075,43.7077177964932,80.8792267093658,141.413055494141,323,0.00042433581753271,0.00187563213346935,0.0135459797202055,0.0414839832704349,0.161592996005861,0.00750397168142886,1,0,0
NZL_NP,2011,29,b,7.99888804656178,117.001111953438,107.820002166593,179.956176391911,224.223821441497,637,0.000456830805150938,0.00210532248995964,0.017231753120291,0.0506878003882209,0.169032577423287,0.00756376357296777,1,0,0
NZL_NP,2011,30,m,5.27925496018356,76.7207450398164,55.2894929430214,90.5264899832295,79.1840170737491,307,0.000588135487485651,0.00282948478603609,0.018244741779184,0.0565565650350097,0.175421164058539,0.00745625924068004,1,0,0
NZL_NP,2011,30,f,4.12917551650898,60.870824483491,44.2904873671131,88.3061299222966,161.40338271059,359,0.000483891721747828,0.00213887874869312,0.0137265927831416,0.0452933363165946,0.18443598497004,0.00834032765830637,1,0,0
NZL_NP,2011,30,b,9.40843047669254,137.591569523307,99.5799803101345,178.832619905526,240.587399784339,666,0.000537332294795842,0.00247582797214392,0.0159148358555622,0.050371331078589,0.181368366749222,0.00790811073720021,1,0,0
NZL_NP,2011,31,m,5.0861114860305,73.9138885139695,55.87767903816,97.2669735584727,88.8553474033673,321,0.000566618335504469,0.0027259670499616,0.0184388347768348,0.0607676926039818,0.196846649745078,0.00779628409204655,1,0,0
NZL_NP,2011,31,f,2.98571152732188,44.0142884726781,48.3698743614524,90.7075079069535,159.922617731594,346,0.000349890937263814,0.00154657386443964,0.0149908842236941,0.0465250336039521,0.182743911713434,0.00803831022221171,1,0,0
NZL_NP,2011,31,b,8.07182301335238,117.928176986648,104.247553399612,187.974481465426,248.777965134961,667,0.000460996251574073,0.0021220041336764,0.0166608056712975,0.0529462960684864,0.18754287739162,0.00791998477734616,1,0,0
NZL_NP,2011,32,m,4.63544337967337,67.3645566203266,53.5249346576058,98.7840527742177,93.6910125681764,318,0.000516411647548377,0.00248442566578779,0.0176624627862313,0.0617154901971995,0.207559392588348,0.00772342162389659,1,0,0
NZL_NP,2011,32,f,2.92218575014482,43.0778142498552,35.5489438078144,76.5957057610558,145.85535043113,304,0.000342446449236924,0.00151366803753667,0.0110173968391005,0.0392869109369321,0.166669215775678,0.00706256158252128,1,0,0
NZL_NP,2011,32,b,7.55762912981819,110.442370870182,89.0738784654202,175.379758535273,239.546362999306,622,0.000431629719069648,0.00198730425168942,0.0142357545199392,0.0493987723622802,0.180583574438418,0.00738565297077858,1,0,0
NZL_NP,2011,33,m,5.0861114860305,73.9138885139695,61.7595399895452,102.176196315885,90.0642636945696,333,0.000566618335504469,0.0027259670499616,0.0203797647533438,0.0638347371364981,0.199524835455896,0.00808773396464642,1,0,0
NZL_NP,2011,33,f,3.74802085344661,55.2519791465534,47.2043352202126,89.8730470481933,159.922617731594,356,0.00043922479358649,0.00194144378727529,0.014629658097822,0.0460970280243607,0.182743911713434,0.00827063132689991,1,0,0
NZL_NP,2011,33,b,8.83413233947711,129.165867660523,108.963875209758,192.049243364078,249.986881426164,689,0.000504533100846181,0.00232421557009706,0.0174145664896538,0.0540940239314001,0.188454226753508,0.00818121366055698,1,0,0
NZL_NP,2011,34,m,5.85868538264273,85.1413146173573,60.5831677992682,92.6506477093873,76.7661844913446,321,0.000652686943429199,0.00314003799425956,0.019991578758042,0.0578836358692629,0.170064792636904,0.00779628409204655,1,0,0
NZL_NP,2011,34,f,3.23981463603012,47.7601853639699,36.1317133784343,79.0898762744509,151.778410347115,318,0.000379668889371373,0.00167819717205153,0.0111980099020366,0.0405662026915763,0.173437508802102,0.00738781112908476,1,0,0
NZL_NP,2011,34,b,9.09850001867285,132.901499981327,96.7148811777025,171.740523983838,228.54459483846,639,0.000519631611919203,0.00239143468116276,0.0154569367651973,0.0483737183840975,0.172289820382823,0.00758751165325966,1,0,0
NZL_NP,2011,35,m,4.24915643136726,61.7508435686327,67.6414009409305,102.73445867491,84.6241403841593,321,0.000473377343586012,0.00227739019363881,0.0223206947298527,0.0641835124112341,0.187472999757217,0.00779628409204655,1,0,0
NZL_NP,2011,35,f,3.112763081676,45.887236918324,45.4560265083529,78.2366553399779,130.307318151669,303,0.000364779913317593,0.00161238551824558,0.0140878189090138,0.0401285748307308,0.148902446581317,0.00703932947205246,1,0,0
NZL_NP,2011,35,b,7.36191951304326,107.638080486957,113.097427449283,180.971114014888,214.931458535828,624,0.000420452392760461,0.00193684374312151,0.018075189289413,0.0509736752977207,0.162027469570785,0.00740940105107047,1,0,0
NZL_NP,2011,36,m,4.95734916992847,72.0426508300715,57.6422373235755,98.5024152730572,88.8553474033673,322,0.000552273567517014,0.00265695522591194,0.0190211137697875,0.0615395367314942,0.196846649745078,0.00782057158142988,1,0,0
NZL_NP,2011,36,f,3.23981463603012,47.7601853639699,47.2043352202126,93.5076921952196,170.287972584568,362,0.000379668889371373,0.00167819717205153,0.014629658097822,0.0479612837128458,0.194588424509675,0.00841002398971284,1,0,0
NZL_NP,2011,36,b,8.19716380595859,119.802836194041,104.846572543788,192.010107468277,259.143319987935,684,0.000468154688455704,0.00215573682325892,0.0167565406907684,0.0540830006227581,0.195356867160598,0.00812184345982724,1,0,0
NZL_NP,2011,37,m,4.95734916992847,72.0426508300715,62.3477260846837,97.8415079679603,82.8107659473559,320,0.000552273567517014,0.00265695522591194,0.0205738577509947,0.0611266338674844,0.183455721190991,0.00777199660266323,1,0,0
NZL_NP,2011,37,f,3.49391774473837,51.5060822552616,46.0387960789728,82.0289134058824,139.932290515145,323,0.000409446841478931,0.00180982047966341,0.0142684319719498,0.0420736721884054,0.159900922749255,0.00750397168142886,1,0,0
NZL_NP,2011,37,b,8.45126691466684,123.548733085333,108.386522163657,179.870421373843,222.743056462501,643,0.000482666971546408,0.00222314063539914,0.0173222941380145,0.0506636459894931,0.167916293170576,0.00763500781384345,1,0,0
NZL_NP,2011,38,m,4.18477527331624,60.8152247266838,58.8186095138526,95.7661663931903,83.4152240929571,303,0.000466204959592285,0.00224288428161397,0.0194092997650893,0.0598300609995307,0.1847948140464,0.00735910928314675,1,0,0
NZL_NP,2011,38,f,3.30334041320718,48.6966595867928,47.7871047908325,82.2421346520151,136.970760557152,319,0.000387113377398262,0.0017111029989545,0.0148102711607581,0.0421830360753681,0.156516776236043,0.00741104323955357,1,0,0
NZL_NP,2011,38,b,7.48811568652342,109.511884313477,106.605714304685,178.008301045205,220.385984650109,622,0.000427659681973953,0.00197056104094783,0.0170376860804757,0.050139147273143,0.166139399346097,0.00738565297077858,1,0,0
NZL_NP,2011,39,m,5.02173032797948,72.9782696720205,47.0548876110821,79.6190512079836,71.3260611809343,276,0.000559445951510742,0.00269146113793677,0.0155274398120715,0.0497421257413636,0.158012956938226,0.00670334706979704,1,0,0
NZL_NP,2011,39,f,2.79513419579069,41.2048658042093,44.873256937733,80.1559825051147,136.970760557152,306,0.000327557473183145,0.00144785638373073,0.0139072058460777,0.0411130221263898,0.156516776236043,0.00710902580345892,1,0,0
NZL_NP,2011,39,b,7.81686452377017,114.18313547623,91.9281445488151,159.775033713098,208.296821738086,582,0.000446435116151509,0.00205461571329238,0.0146919222763884,0.0450034290472669,0.157025905727212,0.00691069136494072,1,0,0
NZL_NP,2011,40,m,4.82858685382643,70.1714131461736,71.1705175117616,100.854381705692,77.9751007825468,325,0.000537928799529559,0.00258794340186228,0.0234852527157581,0.0630089314084786,0.172742978347722,0.00789343404957984,1,0,0
NZL_NP,2011,40,f,3.17628885885306,46.8237111411469,44.873256937733,83.790627652141,147.336115410126,326,0.000372224401344483,0.00164529134514855,0.0139072058460777,0.0429772778148748,0.168361289032284,0.00757366801283531,1,0,0
